title,review_value,n_user_reviews,reviewer_name,reviewer_country,date_of_review,review_text,aircraft,traveller_type,seat_type,route,date_flown,seat_comfort_rating,cabin_staff_service_rating,food_and_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_for_money_rating,recommendation,clean_review_text,clean_title,review_luggage_seats,review_time_delays,review_food_bev_crew,title_money_value,title_staff_delays
Germanwings customer review,1.0,,M Grey,Ireland,2012-07-25,We had a 6 hour delay for a 90 minute flight! Paid extra for seating and food but were told to sit anywhere and was stuck in a small seat which got even more claustrophobic when the passenger in front put their seat back. Return flight was 10 mins late! Then despite paying for food I was told I had to pay again if I wanted anything! Flight cost over EUR300 so was not cheap and overall this was the worst experience I have ever had on any airline.,,,Economy Class,,,,,,,,1.0,no, hour delay minute pay extra seating food tell sit stick small seat get claustrophobic passenger seat return min pay food tell pay want cost eur cheap bad experience airline, customer,0.028053533285856247,0.8967195153236389,0.07522697746753693,0.5964058637619019,0.40359410643577576
Germanwings customer review,5.0,,J Vells,United Kingdom,2012-07-24,"STN-HAJ: Outward leg fine comfortable leather seats. Return journey delayed by 1hr due to ""Birds in engine"" took off 1.5hrs late however we were last to board plane and advised that all of the overhead luggage compartments were full. One of our bags was placed with the other main luggage. Once the bag had been taken we realised our passports were in this bag and advised the crew. They told us that our bag would be given to us when we left the plane. Upon further enquiry we found out that our hand luggage would turn up in baggage collection. So a wonderful arrival at Stansted with no passports - kindly escorted to baggage collection to await hand luggage with passports - rather embarrassing. Anyhow just a warning that crew don't seem to be aware. Other than that a pleasant flight.",,,Economy Class,,,,,,,,4.0,yes, outward leg fine comfortable leather seat return journey delay bird engine take hrs board plane advise overhead luggage compartment bag place main luggage bag take realise passport bag advise crew tell bag give leave plane enquiry find hand luggage turn baggage collection wonderful arrival stanste passport escort baggage collection await hand luggage passport embarrassing warning crew don aware pleasant, customer,0.9667996168136597,0.017786744982004166,0.015413596294820309,0.5964121222496033,0.40358784794807434
Germanwings customer review,4.0,,H Mutschler,Germany,2012-07-13,PMI to CGN. Check in was open 2.5 hours before flight. Staff talking to each other and not to passengers. They forgot to label one bag and we had to remind them. Two umbrellas took ages to label for the flight and had to explain what to do. Staff unable to put the bonus miles into systems and we were transferred to another desk. Staff here useless and after 20 minutes they managed to enter the bonus number. Now only one of us has miles while the other has no miles credited. Flight left late and drinks and food were served for charge. We had a voucher so we got a sandwich and one soft drink for free. Crew ok.,,,Economy Class,,,,,,,,1.0,no, cgn check open hour staff talk passenger forget label bag remind umbrella take age label explain staff unable bonus mile system transfer desk staff useless minute manage enter bonus number mile mile credit leave drink food serve charge voucher get sandwich soft drink free crew, customer,0.015836702659726143,0.8530130386352539,0.13115030527114868,0.5965343713760376,0.4034656584262848
Germanwings customer review,7.0,,Eelco van den Heuvel,Netherlands,2012-05-15,Fly an average of twice a year between North Rhine-Westphalia and Zürich. This time I flew Germanwings from CGN. Service is at the same level as LH and AB apart from having to pay extra for drinks food and luggage. Since I was travelling with hand luggage only this was the cheapest option with 200 euro return (booked two weeks in advance). Flight was efficient and on time. Especially on the way back pilot was very informative. Can't understand why plane in CGN parked right beside aviobridge and passengers were bussed to terminal.,,,Economy Class,,,,,,,,4.0,yes, average year north rhine westphalia zürich time fly cgn service level have pay extra drink food luggage travel hand luggage cheap option euro return book week advance efficient time way pilot informative understand plane cgn park aviobridge passenger buss terminal, customer,0.323723703622818,0.017911717295646667,0.6583645939826965,0.5964791774749756,0.4035208821296692
Germanwings customer review,6.0,,Kai Matuschewski,Germany,2012-04-27,TXL-CGN. On time flight and straightforward check-in. Very good value for money. Assigned and comfortable leather seat. Clearly stands out amongst the low-budget carriers.,,,Economy Class,,,,,,,,4.0,yes, txl cgn time straightforward check good value money assign comfortable leather seat stand low budget carrier, customer,0.40062081813812256,0.08255581557750702,0.5168233513832092,0.5964654088020325,0.40353459119796753
Germanwings customer review,8.0,,M Jerman,United Kingdom,2012-04-04,STR-STN. Check-in and gate staff friendly and efficient. Assigned seating a massive advantage to other low cost. Cabin crew reasonably ok more efficient than friendly. Food/drinks onboard reasonably priced. Plane in good condition however I find new Recaro seats very uncomfortable. Legroom is good so all in all bearable for a short flight.,,,Economy Class,,,,,,,,4.0,yes, str stn check gate staff friendly efficient assign seat massive advantage low cost cabin crew efficient friendly food drink price plane good condition find new recaro seat uncomfortable legroom good bearable short, customer,0.7142369747161865,0.025377195328474045,0.26038581132888794,0.5964218378067017,0.40357816219329834
Germanwings customer review,4.0,,Nick Wilcock,United Kingdom,2012-04-02,LHR-CGN. Unfortunately Lufthansa's service between London and Cologne is now operated by Germanwings. Upon arrival at the Star Alliance Gold check-in desk I was told I could not use it and was directed to the Germanwings Economy Class check-in queue. I wasn't permitted to use the Star Alliance Gold lounge. The flight itself was ok but the overall experience certainly was not. Oddly enough when I returned from Cologne 2 days later there was no problem using the Star Alliance Gold lounge. If Lufthansa expect to retain customer loyalty they must restore Gold Card privileges at LHR for flights now operated by Germanwings.,,,Economy Class,,,,,,,,4.0,yes, cgn lufthansa service london cologne operate arrival star alliance gold check desk tell use direct economy class check queue wasn permit use star alliance gold lounge overall experience return cologne day problem star alliance gold lounge lufthansa expect retain customer loyalty restore gold card privilege lhr operate, customer,0.9721940159797668,0.015313145704567432,0.012492794543504715,0.5964998602867126,0.40350016951560974
Germanwings customer review,9.0,,D Griffiths,United Kingdom,2011-09-12,EDI-CGN and CGN-MUC. I have always rated them as one of the best low cost airlines especially now that they allocate seats. However they don't have their own staff an EDI and the handling company can be hit or miss. There is no bag drop so even if you've checked in online you're still going have to join the regular queue. Having checked in on line and eventually dropped our bags my wife and I were sitting in our allocated seats onboard - 10E and F when another passenger appeared with a boarding pass for seat 10F. After a few minutes a stewardess arrived with a computer printout showing us in seats 15A and B. Since these weren't extra leg-room seats for which we'd paid we flatly refused to move. Eventually the stewardess backed down and the other passenger was seated elsewhere. The flight itself was fine and the 'Happy Picnic' was tasty and good value. Travelling on from CGN to MUC a few days later we checked in by machine at the airport and dropped our luggage at the fast bag drop which really was fast. The whole process lasted under 5 mins. Again the flight was fine although air traffic restrictions led to a delay of about 25 mins.,,,Economy Class,,,,,,,,4.0,yes, cgn cgn rate good low cost airline allocate seat don staff edi handle company hit miss bag drop check online go join regular queue have check line drop bag wife sit allocate seat passenger appear board pass seat minute stewardess arrive computer printout show seat weren extra leg room seat pay refuse stewardess back passenger seat fine happy picnic tasty good value travel cgn muc day check machine airport drop luggage fast bag drop process last min fine air traffic restriction lead delay min, customer,0.9841083884239197,0.0,0.0,0.5965211391448975,0.40347886085510254
Germanwings customer review,10.0,,H Hilarides,Netherlands,2011-07-25,Istanbul to Dortmund. take off super. No problem with air pressure and painful ears. Long time waiting before checking in luggage. Service very good and friendly even when the system fails for a moment.,,,Economy Class,,,,,,,,4.0,yes, istanbul dortmund problem air pressure painful ear long time wait check luggage service good friendly system fail moment, customer,0.8480211496353149,0.12296396493911743,0.02901487424969673,0.5965273976325989,0.4034726023674011
Germanwings customer review,5.0,,H Mutschler,Germany,2011-07-24,Cologne-Marrakech return. Onward flight was late because boarding was a mess. Small snack and soft drink were offered for free since this was a charter flight. Crew disappeared after service. Seating on emergency seat was ok but seats are not comfortable. Return flight was late. Aircraft was not full flight was ok. This was a chartered flight and sandwich and soft drinks for free. But only 1 round for a 3.5 hr flight. Crew took good care of passengers.,,,Economy Class,,,,,,,,1.0,no, cologne marrakech return late board mess small snack soft drink offer free charter crew disappear service seat emergency seat seat comfortable return late aircraft chartered sandwich soft drink free round crew take good care passenger, customer,0.01633647456765175,0.016845200210809708,0.9668183326721191,0.5964533090591431,0.40354666113853455
Germanwings customer review,9.0,,Roland Rodriguez,United States,2011-07-03,DUB-VCE via CGN. The flight arrived about a 30mins late into Dublin but managed to get to Cologne just about on time. Seats cabin amenities comfort all that you would expect for the price. We paid about $260 US for the three of us for the trip to Venice. No complaints - you got what you paid for. Only tricky thing was finding the transfer desk in CGN a small podium squirreled in between some shops adjoining the departure gates. Coming from Ireland we had to get new boarding passes for the second segment.,,,Economy Class,,,,,,,,4.0,yes, dub vce arrive min dublin manage cologne time seat cabin amenity comfort expect price pay trip venice complaint get pay tricky thing find transfer desk small podium squirrele shop adjoin departure gate come ireland new boarding pass second segment, customer,0.016128158196806908,0.9009848237037659,0.08288699388504028,0.5965222120285034,0.4034777581691742
Germanwings customer review,4.0,,Andrew Dixon,United Kingdom,2011-06-30,STN-GGN-STN. Outward flight faultless. Swift check-in a breeze through security prompt boarding and an on- time departure. Crew friendly and efficient and seats comfortable (paid for Best Seats at front of cabin). Got off the flight thinking this was a good airline. But return flight a completely different story. Got to boarding gate at CGN to be told flight delayed for 20 mins 3 hrs later we were still there! Information from staff appalling. Finally boarded another aircraft with the rudest crew I've ever met who huffed and puffed from boarding to landing. Despite the delay no offer of refreshments. Out and home was like flying with 2 completely different airlines.,,,Economy Class,,,,,,,,4.0,no, stn ggn outward faultless swift check breeze security prompt boarding time departure crew friendly efficient seat comfortable pay good seat cabin get thinking good airline return different story get board gate cgn tell delay min hrs information staff appalling board aircraft rudest crew meet huff puff board landing delay offer refreshment home e different airline, customer,0.03523608669638634,0.021748490631580353,0.9430153965950012,0.5965122580528259,0.40348777174949646
Germanwings customer review,9.0,,J Day,United Kingdom,2011-06-05,"Manchester to Berlin via Cologne/Bonn. Punctual and efficient. We booked picnic snack selected our seats and baggage in the ticket price. Husband is 6""4 and enjoyed more legroom than other flights we had been on. Seats were leather and very comfortable.",,,Economy Class,,,,,,,,4.0,yes, manchester berlin cologne bonn punctual efficient book picnic snack select seat baggage ticket price husband enjoy legroom seat leather comfortable, customer,0.029927289113402367,0.02689984254539013,0.9431728720664978,0.5964678525924683,0.40353211760520935
Germanwings customer review,6.0,,Alan Dron,United Kingdom,2011-05-25,Cologne/Bonn to London Stansted. Check-in straightforward. Flight delayed by 90 minutes explanation given on board that planned aircraft had been unserviceable and replacement had to be found. Mildly irritating but fair enough. Ticket included a pre-paid snack that consisted of roll with some of the thinnest sliced meat I have ever encountered but what do you really expect these days on a low-cost carrier particularly on a short hop? Flight notable for large proportion of business travellers. Cabin crew friendly and efficient ticket just about reasonable price.,,,Economy Class,,,,,,,,4.0,yes, cologne bonn london stanste check straightforward delay minute explanation give board plan aircraft unserviceable replacement find irritate fair ticket include pre pay snack consist roll thin sliced meat encounter expect day low cost carrier short hop notable large proportion business traveller cabin crew friendly efficient ticket reasonable price, customer,0.013640673831105232,0.015338531695306301,0.9710208177566528,0.5964879393577576,0.4035121202468872
Germanwings customer review,4.0,,Ian de Souza,Germany,2011-03-25,Probably the best amongst the cheap flight carriers. Most comfortable staff are good and when there is a problem they will actually try to resolve it. Despite being a cheap airline they treat their passengers as people and not as cattle as is the norm with other similar airlines. Just stay away from the German Wings Credit card! This is not run by german Wings but an independent company. This is a real pain!,,,Economy Class,,,,,,,,4.0,yes, good cheap carrier comfortable staff good problem try resolve cheap airline treat passenger people cattle norm similar airline stay german wing credit card run german wing independent company real pain, customer,0.024935534223914146,0.9469558596611023,0.02810860425233841,0.5964128375053406,0.4035871922969818
Germanwings customer review,8.0,,Carl Heyde,Germany,2011-03-24,Munich to Cologne return. A nice experience. Online check-in with seat selection starts three days before departure and worked well. Clean cabin. Seat pitch is tight but no major issue on 1 hour flight. Outbound flight 20 minutes late due to traffic in MUC return flight arrived ten minutes early. For the price paid (no-frills fare) I have nothing to complain about.,,,Economy Class,,,,,,,,4.0,yes, munich cologne return nice experience online check seat selection start day departure work clean cabin seat pitch tight major issue hour outbound minute traffic muc return arrive minute price pay frill fare complain, customer,0.9443433284759521,0.02748137153685093,0.028175251558423042,0.5964687466621399,0.4035312831401825
Germanwings customer review,8.0,,Andrija Matic,Croatia,2011-02-14,ZAG-SXF on new A319 with clean cabin. Legroom okay flight attendants professional (could smile a bit more) and inflight service food and beverage rates are acceptable. I have been using Germanwings several times per year and I find them a reliable low cost carrier that provides quality service for price paid.,,,Economy Class,,,,,,,,4.0,yes, zag sxf new clean cabin legroom okay attendant professional smile bit service food beverage rate acceptable time year find reliable low cost carrier provide quality service price pay, customer,0.03212427720427513,0.0223601832985878,0.945515513420105,0.5965220332145691,0.4034779667854309
Germanwings customer review,5.0,,Dan Mason,Germany,2010-10-23,I've had at least eight Germanwings flights in the last two years. One thing I don't see in other reviews is the fact Germanwings will charge 7 Euro/kilo for anything over 20 kilos (44 lbs) on checked bags. This can be an unpleasant surprise. Naturally they refuse to pay you the same rate for underweight bags. In the last two years they have also occasionally weighed carry on bags with a limit of 10 kilo. Snacks and drinks are all an extra charge.,,,Economy Class,,,,,,,,4.0,yes, year thing don fact charge euro kilo kilos lb check bag unpleasant surprise refuse pay rate underweight bag year weigh carry bag limit kilo snack drink extra charge, customer,0.4944242835044861,0.019457370042800903,0.4861183762550354,0.5964215993881226,0.40357837080955505
Germanwings customer review,9.0,,Peter Marsh,United Kingdom,2010-09-24,MAN-CGN on A319. Punctual flight on a clean modern plane. Extremely good value for the price paid. A decent bottle of beer on board at a reasonable price was a bonus. Very satisfied. I also used the fly/rail add-on train fare which is a real bargain if you're travelling any distance at the German end of the journey.,,,Economy Class,,,,,,,,4.0,yes, man cgn punctual clean modern plane good value price pay decent bottle beer board reasonable price bonus satisfied rail add train fare real bargain travel distance german end journey, customer,0.02922520786523819,0.42888110876083374,0.5418936610221863,0.5964939594268799,0.40350598096847534
Germanwings customer review,3.0,,H Mutschler,Germany,2010-09-21,Cologne to Palma Mallorca return. First leg delayed more than one hour no explanation or apology. No food or drink if not paid for. Seats narrow and do not have any comfort. Return flight was Germanwings as well but plane was from TUI Fly with nice legroom but they need to adjust the Germanwings service so no food or drink was served. Normally try to avoid flying them but this was a package tour and had no choice.,,,Economy Class,,,,,,,,1.0,no, cologne palma mallorca return leg delay hour explanation apology food drink pay seat narrow comfort return plane tui nice legroom need adjust service food drink serve try avoid e package tour choice, customer,0.020494431257247925,0.35647785663604736,0.6230276823043823,0.5965126752853394,0.40348729491233826
Germanwings customer review,8.0,,R Tukker,Netherlands,2010-08-14,Cologne-Zadar-Cologne. Check in at Cologne was swift and efficient. A319 clean and looked pretty new. Legroom is bigger than Lufthansa. Cabin crew was friendly. As we did not booked the lowest airfare we received a simple but tasty sandwich and drinks. Inbound flight a 737-800 apparently on lease from Hapag LLoyd. Legroom much more restricted and the plane was fully booked. Cabin crew from TUI. Service and friendliness was good.,,,Economy Class,,,,,,,,4.0,yes, cologne zadar cologne check cologne swift efficient clean look new legroom big lufthansa cabin crew friendly booked low airfare receive simple tasty sandwich drink inbound lease hapag lloyd legroom restricted plane book cabin crew tui service friendliness good, customer,0.016988886520266533,0.015232621692121029,0.9677784442901611,0.5964964628219604,0.40350350737571716
Germanwings customer review,9.0,,M Smith,United States,2010-08-14,Great low cost airline. Flew Germanwings recently from Cologne to Prague. Very friendly and efficient. There are rules about baggage check in food etc. but if followed a good option for low cost travel in Europe and there should be no hassles. Most importantly felt very safe.,,,Economy Class,,,,,,,,4.0,yes, great low cost airline fly cologne prague friendly efficient rule baggage check food etc follow good option low cost travel europe hassle feel safe, customer,0.03524133935570717,0.02597709558904171,0.9387815594673157,0.596398115158081,0.4036019444465637
Germanwings customer review,9.0,,L Jeffcoat,United States,2010-08-06,Flight from Cologne to Santorini was very nice. The seats were comfortable with good pitch friendly crew clean plane and the buy on board sandwiches were tasty and reasonably priced.,,,Economy Class,,,,,,,,4.0,yes, cologne santorini nice seat comfortable good pitch friendly crew clean plane buy board sandwich tasty price, customer,0.11858315020799637,0.032988041639328,0.8484288454055786,0.596527636051178,0.403472363948822
Germanwings customer review,5.0,,H Mutschler,Germany,2010-08-02,Cologne to Palma A319. Nothing served if not paid for. Flight left at 05:5am not even a free coffee even on tour package. Arrived in Palma baggage took more than 40min to arrive on belt.,,,Economy Class,,,,,,,,4.0,yes, cologne palma serve pay leave free coffee tour package arrive palma baggage take min arrive belt, customer,0.03537822142243385,0.92169189453125,0.04292985796928406,0.5965134501457214,0.4034865200519562
Germanwings customer review,8.0,,Tomas Krulis,Czech Republic,2010-05-10,PRG-CGN-PRG. Check-in at PRG okay. Onboard you have to pay for food or beverages (2-3 EUR for one piece) but for this short trip (55 ins)I think it is not necessary. Nice clean cabin the problem is poor leg-room but for a short flight it is possible to survive. A319 on both ways almost full. The return flight was not so easy - at the moment we were boarding they told us to stop because of a technical problem and passengers had to move back out of the bus up to the terminal building where we had to wait next 3 hours till the problem was sorted out - after 1 hour of the waiting time they provided vouchers for refreshment (5 EUR to spend in kiosks around the terminal). Generally it was well organised. I was fortunately flexible and not in hurry to arrive at Prague on time. We were delayed for more than 3 hours with our departure.,,,Economy Class,,,,,,,,4.0,yes, cgn check pay food beverage eur piece short trip in think necessary nice clean cabin problem poor leg room short possible survive way return easy moment board tell stop technical problem passenger bus terminal building wait hour problem sort hour wait time provide voucher refreshment eur spend kiosk terminal organised flexible hurry arrive prague time delay hour departure, customer,0.024793699383735657,0.9617645740509033,0.013441761955618858,0.5964744091033936,0.4035256505012512
Germanwings customer review,,,M Abraham,United Kingdom,2010-03-28,Travel with Caution. If you need to complain about their service the call charge is 25 pence per minute. I purchased a higher priced ticket for London to Stuttgart which included for one luggage both ways an on-board snacks. In London they accepted my luggage without any additional charge but had to pay for all food and drinks. On return from Stuttgart I had to pay for my luggage and snacks. It is realistic to complain because it would cost 25 pence per minute. How do one get a response from German Wings?,,,Economy Class,,,,,,,,1.0,no, travel caution need complain service charge pence minute purchase high price ticket london stuttgart include luggage way board snack london accept luggage additional charge pay food drink return stuttgart pay luggage snack realistic complain cost pence minute response german wing, customer,0.01802501268684864,0.01956547424197197,0.9624095559120178,0.596510112285614,0.40348994731903076
Germanwings customer review,,,V Maradudina,France,2010-02-12,On two occasions had a very unpleasant experience with Germanwings. The first time they canceled the flight with reference to weather - however when I checked the website of the arrival airport everyone else was flying save for Germanwings. They merely referred to the decision of their company. We had to return back to Strasbourg and wait for two days for the next flight on which they were able to assign us. I had a small baby with me and the new flight they offered was not even a direct flight. On the second occasion the flight was delayed for more than three hours. However until the very last moment the passengers were lied to about the delay. Any attempts to obtain information and to be provided with vouchers for food were left without response. The call center in Germany tried to hide information about the delay saying that the flight was delayed for less than two hours. While the website of the airport already showed that the delay was over three hours. The company's representative was nowhere to be found in the airport. The Germanwings call center gave numbers of the airport service which in its turn gave numbers of the Germandwings.,,,Economy Class,,,,,,,,1.0,no, occasion unpleasant experience time cancel reference weather check website arrival airport e save refer decision company return strasbourg wait day able assign small baby new offer direct second occasion delay hour moment passenger lie delay attempt obtain information provide voucher food leave response center germany try hide information delay say delay hour website airport show delay hour company representative find airport center give number airport service turn give number germandwing, customer,0.0,0.9817925691604614,0.0,0.5965129733085632,0.40348705649375916
Germanwings customer review,,,M Brown,United Kingdom,2010-02-09,Found the customer service centre staff awful. They failed to mention that there is an EUR 80 fee when using the call centre. When I called back to query this I was told to 'take it or leave it' and hung up on. When I complained they denied everything and closed the complaint. To date I have not heard from them again. From previous experience the airline itself is great but the customer service and general attitude is more than bad it is insulting. Germanwings problem is not what it does but how it handles the ensuing complaints. Germanwings made me a very unhappy customer.,,,Economy Class,,,,,,,,1.0,no, find customer service centre staff awful fail mention eur fee centre call query tell leave hang complain deny close complaint date hear previous experience airline great customer service general attitude bad insult problem handle ensue complaint unhappy customer, customer,0.01682850532233715,0.967729926109314,0.015441609546542168,0.5965286493301392,0.4034713804721832
Germanwings customer review,6.0,,L Mallon,Germany,2010-01-29,CGN-ZRH. Despite the sudden snowfall at their Cologne hub Germanwings managed to keep their operations moving reasonably efficiently. Waiting PAX were kept informed and when the delayed aircraft came in from Leipzig it was turned around in less than 15 minutes. The aircraft seemed almost new and was less than half full. Service pleasant of the low cost variety and snacks and drinks cost no more than they would in a Cologne café. Germanwings has recently offered Miles & More redemptions making it a potentially interesting partner.,,,Economy Class,,,,,,,,4.0,yes, zrh sudden snowfall cologne hub manage operation move wait pax keep inform delayed aircraft come leipzig turn minute aircraft new half service pleasant low cost variety snack drink cost cologne café offer mile redemption make interesting partner, customer,0.016448186710476875,0.02009383961558342,0.9634579420089722,0.5965038537979126,0.4034962058067322
Germanwings customer review,,,J Ross,United Kingdom,2010-01-23,We had to postpone our flights due to illness. Called the airline (GBP0.25 per minute) was told I could not cancel but only postpone and that I needed to provide a new date (c EUR25 per route per person). I decided to call back with the dates but also noticed a further EUR80 charge. Called a second time queried this with operator and was told 'take it or leave it'. I informed the operator this was unacceptable language and was cut off! Called a third time asked for the manager put on hold then spoke with the manager. Was told the charge applied to call centre fees and did not apply to online changes. As I could not get online I asked the manger to make the changes without the charge which they did. I asked for the second call to be investigated which they have not done. Germanwings are fine if you do not have any exceptions otherwise you might as well fly BA - at least they are not so extremely rude and offensive.,,,Economy Class,,,,,,,,1.0,no, postpone illness call airline gbp minute tell cancel postpone need provide new date eur route person decide date notice eur charge call second time query operator tell leave inform operator unacceptable language cut call time ask manager hold speak manager tell charge apply centre fee apply online change ask manger change charge ask second investigate fine exception rude offensive, customer,0.01052840519696474,0.9804840683937073,0.0,0.5964170694351196,0.40358293056488037
Germanwings customer review,5.0,,H Mutschler,Germany,2009-10-08,Cologne-Zurich-Cologne used online-checkin on first leg so we only needed the drop off bags at check in counter. Seats have limited legroom but OK. Newsmagazin (Focus) was for free. They charge EUR 10/piece if you need to check in baggage but we paid by booking. Return flight check in counter was opened 30 minutes late but they ask you to be there 2h in advance if you have bags. No frill so nothing served unless you pay as usually on low-cost. Would prefer TUIfly instead.,,,Economy Class,,,,,,,,1.0,yes, cologne zurich cologne online checkin leg need drop bag check counter seat limit legroom newsmagazin focus free charge eur piece need check baggage pay book return check counter open minute ask advance bag frill serve pay low cost prefer tui, customer,0.9595096111297607,0.020417431369423866,0.02007296308875084,0.5965242981910706,0.40347567200660706
Germanwings customer review,3.0,,Claudia Stanzani,,2009-09-18,Bologna to Koln and Munich to Bologna (via Koln). New planes. You pay for everything - for the luggage (€5.00 each luggage) internet transaction. Flight attendants ok. Airport attendant at Munich airport not very nice.,,,,,,,,,,,,no, bologna koln munich bologna new plane pay luggage luggage internet transaction attendant airport attendant munich airport nice, customer,0.506539523601532,0.4405669867992401,0.0528934970498085,0.596524715423584,0.403475284576416
Germanwings customer review,5.0,,G Burns,,2009-07-21,"DUB to CGN first time flying with GermanWings. Friendly efficient (and thus precisely punctual). GW allowed us to pool our 20kg/person checked-baggage limit across the five passengers on the reservation so we didn't have to scramble to get one of the bags down from 22 to 20 kg. I also like that you can pay €20 in advance for a bag up to 30kg rather than get burned at the airport like Ryanair. Seat pitch a bit cramped but that's standard for budget flights; it wasn't a long flight so I wasn't uncomfortable. Didn't seem possible fully to match the better bargains on Easyjet or Aer Lingus but price was still very good. Tip: Join ""My German Wings"" before you book a flight or else as one post noted you can't check or change your booking on line.",,,,,,,,,,,,no, dub cgn time e friendly efficient punctual allow pool person check baggage limit passenger reservation didn scramble bag pay advance bag burn airport ryanair seat pitch bit cramped standard budget wasn long wasn uncomfortable didn possible match well bargain easyjet aer lingus price good tip join german wing book post note check change booking line, customer,0.9743492007255554,0.013108563609421253,0.012542201206088066,0.5964404344558716,0.4035595953464508
Germanwings customer review,4.0,,A Suciu,,2009-05-27,Bucharest - Stuttgart return. A pleasant flight enough space for the legs kind stewards. Amazingly ground GermanWings personnel helped us with the queue in front of Baneasa's Passport Control Office in order to urge departure in time. I was positively impressed. We had no delay on both flights. I'll definitely choose again German Wings for my next trip.,,,,,,,,,,,,no, buchar stuttgart return pleasant space leg kind steward grind personnel help queue baneasa passport control office order urge departure time impressed delay choose german wing trip, customer,0.025395896285772324,0.9542754292488098,0.020328674465417862,0.5965214967727661,0.4034784734249115
Germanwings customer review,3.0,,J Barbian,,2009-01-22,"SXF-CGN-SXF. I agree with the comment below about ""sharp practices"". The booking page gives a ""taxes and fees"" quote that is quite nice but if you should want a reserved seat that will be €5.95 each way sir. Oh you want to pay with a credit card on the internet?. Well we can do that but it will be €9.52 extra (?). Still it beat Air Berlin and the train by € 48 for a weekend trip so I will take my chances. It's my first time flying a Euro discounter and expect only to be taken from A to B in safety I guess",,,,,,,,,,,,no, sxf agree comment sharp practice booking page give taxis fee nice want reserve seat way sir want pay credit card internet extra beat air berlin train weekend trip chance time e euro discounter expect take safety guess, customer,0.016747089102864265,0.968092143535614,0.015160768292844296,0.5967199802398682,0.4032800793647766
Germanwings customer review,4.0,,Soeren Krumrey,,2009-01-21,SXF-STR-SXF. Quite good for a budget airline with the usual negatives (boarding via bus and outdoor stairs in the freezing cold drinks and meals cost extra pretty tight seat pitch) but friendly and efficient service fairly new planes incredibly cheap airfares (we paid about 40 Euros return from Berlin to Stuttgart) and both flights on time. Nothing fancy but nothing too bad either.,,,,,,,,,,,,no, sxf str sxf good budget airline usual negative board bus outdoor stair freezing cold drink meal cost tight seat pitch friendly efficient service new plane cheap airfare pay euro return berlin stuttgart time fancy bad, customer,0.6147660613059998,0.02003341354429722,0.3652004599571228,0.5964721441268921,0.4035278856754303
Germanwings customer review,4.0,,Michael Koeller,,2009-01-15,I often use the MUC-DTM-MUC leg. Internet-booking is very easy and the prizes are unbeatable as I often manage to get a 40 € return-ticket. The flights are on time the check-in very efficient. The planes are in a good shape (A319s) and most of the time very clean. Staff is most of the time pleasant and attentive. You even get a newspaper or a magazine (FOCUS) - quite remarkable for a no-frills airline. All in all always a good experience.,,,,,,,,,,,,no, use muc dtm muc leg internet booking easy prize unbeatable manage return ticket time check efficient plane good shape time clean staff time pleasant attentive newspaper magazine focus remarkable frill airline good experience, customer,0.9563050866127014,0.020319543778896332,0.023375386372208595,0.5964051485061646,0.40359485149383545
Germanwings customer review,1.0,,P Ohlsson,,2008-11-07,I have found the Germanwings Boomerang program a lie. It is not possible to book a bonus ticket. As soon as one tries to get into the bonus account the answer from the system comes with a long delay. The longer the more advanced one is in the actual booking. At the end one always gets a FEHLER on the page. I have tried plenty of times at different occasions from different computers running different OS and browsers. Always the same effect. The support phone number is also dead as expected even if they warn about .99Euro per minute.,,,,,,,,,,,,no, find boomerang program lie possible book bonus ticket try bonus account answer system come long delay advanced actual booking end get fehler page try plenty time different occasion different computer run different browser effect support phone number dead expect warn euro minute, customer,0.9663925766944885,0.01993320882320404,0.013674221001565456,0.5964643955230713,0.4035355746746063
Germanwings customer review,3.0,,P Gatineau,,2008-10-13,STR-LIS-STR. One of the longest Germanwings route from Stuttgart. To my surprise the seat pitch was good. I wonder whether Germanwings uses special aircraft (the old one) with less seats on these long routes. Outbound delayed by one hour. Return on time but had to wait 45 minutes for the bags. Polite crew and nice flight. Had reserved 9 months in advance so flight fare was acceptable but still far away from the discount prices advertised everywhere. Rating would have been better without delay (almost impossible with Germanwings).,,,,,,,,,,,,no, str lis str long route stuttgart surprise seat pitch good wonder use special aircraft old seat long route outbound delay hour return time wait minute bag polite crew nice reserve month advance fare acceptable discount price advertise rating well delay impossible, customer,0.9525316953659058,0.017590515315532684,0.029877817258238792,0.5965223908424377,0.4034775495529175
